pipeline_id,model_type,features,hyperparameters,Time,before_r2,before_mae,before_rmse,after_r2,after_mae,after_rmse,improvement,r2,rmse,r2_rank,rmse_rank,before_r2_rank,before_rmse_rank,after_r2_rank,after_rmse_rank,average_rank
Pipeline_230,LightGBM,"['Area', 'x', 'y', 'Num_type', 'Type_diversity', 'building1000', 'NDVI1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.25,0.7508433396683896,1.8961277451273688,3.640977696217993,0.7921155295572982,1.598754182696161,3.325774444299812,1,0.7921155295572982,3.325774444299812,220.0,220.0,250.0,250.0,209.0,209.0,229.5
Pipeline_231,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_3d1', 'GoogleNet_3d2', 'GoogleNet_3d3']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",10.19,0.845212689411027,1.1028584841406817,2.8697855553218603,0.8202216981693972,1.2081499939508216,3.092789804046368,0,0.845212689411027,2.8697855553218603,121.0,121.0,107.0,107.0,158.0,158.0,132.5
Pipeline_232,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_2d1', 'AlexNet_2d2']","{'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 21, 'n_estimators': 158}",3.39,0.853022907428399,1.1294174288180523,2.796447008971648,0.846398796752318,1.1736088630591204,2.858769084964968,0,0.853022907428399,2.796447008971648,91.0,91.0,65.0,65.0,108.0,108.0,86.5
Pipeline_233,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_2d1', 'AlexNet_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.32,0.8279701977780531,1.2923615996584192,3.025405646230582,0.8215703420429792,1.278761819577384,3.0811673668642787,0,0.8279701977780531,3.025405646230582,151.0,151.0,130.0,130.0,152.0,152.0,141.0
Pipeline_234,LightGBM,"['Area', 'x', 'y', 'sky1000', 'building1000', 'NDVI1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 2, 'n_estimators': 163, 'num_leaves': 22, 'verbose': -1}",0.28,0.7732727903108614,1.8056276183148543,3.473230368580163,0.7769456320413634,1.8277246344215952,3.44498340482465,1,0.7769456320413634,3.44498340482465,247.0,247.0,232.0,232.0,230.0,230.0,231.0
Pipeline_235,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'bootstrap': False, 'min_samples_leaf': 4, 'min_samples_split': 21, 'n_estimators': 158}",3.6,0.8498797689825315,1.1386779431614351,2.82619016077345,0.8492149103921623,1.1382688380150598,2.8324416197589213,0,0.8498797689825315,2.82619016077345,113.0,113.0,91.0,91.0,97.0,97.0,94.0
Pipeline_236,Random Forest,"['Area', 'y', 'Longitude', 'Latitude', 'Class_diversity', 'sky1000', 'building1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",9.49,0.8509211643061679,1.0981941425800792,2.816370354189252,0.8513210107538878,1.1184414497676956,2.8125909049355995,1,0.8513210107538878,2.8125909049355995,106.0,105.0,78.0,78.0,81.0,80.0,79.25
Pipeline_237,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.81,0.8266495494894158,1.3026194811255785,3.036996248021985,0.8218932087685784,1.2959285255092008,3.078378433508403,0,0.8266495494894158,3.036996248021985,155.0,155.0,137.0,137.0,150.0,150.0,143.5
Pipeline_238,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'AlexNet_3d1', 'AlexNet_3d2', 'AlexNet_3d3']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.17,0.7824164053747132,1.597057959229911,3.402474207462043,0.7750659626212355,1.3085790325359348,3.4594683152886923,0,0.7824164053747132,3.402474207462043,242.0,242.0,219.0,219.0,234.0,234.0,226.5
Pipeline_239,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_2d1', 'VGG16_2d2']","{'bootstrap': False, 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 45}",1.14,0.8557837481288338,1.1052795991811646,2.770058048851214,0.8515744245836786,1.143784929986407,2.810192942034014,0,0.8557837481288338,2.770058048851214,60.0,60.0,37.0,37.0,78.0,78.0,57.5
Pipeline_240,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'GoogleNet_2d1', 'GoogleNet_2d2']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",27.35,0.8435540913393259,1.1032726281004013,2.88511994500951,0.8206114621966634,1.2382720778874765,3.0894353606218106,0,0.8435540913393259,2.88511994500951,122.0,122.0,108.0,108.0,155.0,155.0,131.5
Pipeline_241,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_2d1', 'VGG16_2d2']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.16,0.8177648263214239,1.3053713897655062,3.113851309273936,0.8168875554266459,1.29506684986578,3.121337272062781,0,0.8177648263214239,3.113851309273936,174.0,174.0,166.0,166.0,163.0,163.0,164.5
Pipeline_242,LightGBM,"['Area', 'x', 'y', 'POI_density', 'Class_diversity', 'building1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.23,0.7855425528741966,1.5999245542106568,3.377943132730672,0.7991909233436545,1.6011284694503056,3.2686877667126284,1,0.7991909233436545,3.2686877667126284,199.0,197.0,210.0,210.0,193.0,191.0,201.0
Pipeline_243,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",3.61,0.8534822801590484,1.0641042676633166,2.792073481090533,0.8503753699006751,1.1569279941646224,2.8215211685799404,0,0.8534822801590484,2.792073481090533,84.0,84.0,62.0,62.0,88.0,88.0,75.0
Pipeline_244,Random Forest,"['Area', 'y', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky1000', 'building1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",14.75,0.8498916929094088,1.1055930415649595,2.8260779175608155,0.8507893347226108,1.1238159539823611,2.817615329322929,1,0.8507893347226108,2.817615329322929,109.0,108.0,89.0,89.0,85.0,84.0,86.75
Pipeline_245,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_2d1', 'VGG16_2d2']","{'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 124}",10.29,0.8552472451503896,1.1214840571690632,2.775205751614785,0.8496451670099886,1.0948721729720938,2.828397627898372,0,0.8552472451503896,2.775205751614785,63.0,63.0,40.0,40.0,94.0,94.0,67.0
Pipeline_246,LightGBM,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.5, 'max_depth': 3, 'n_estimators': 108, 'num_leaves': 38, 'verbose': -1}",0.21,0.7819312192319259,1.565716113174131,3.40626565615212,0.7669216468104252,1.966274885288261,3.521540914286675,0,0.7819312192319259,3.40626565615212,243.0,243.0,220.0,220.0,245.0,245.0,232.5
Pipeline_247,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'VGG16_3d1', 'VGG16_3d2', 'VGG16_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.34,0.8192982616658833,1.2997654161099788,3.10072273279018,0.825933446552154,1.3215088205042418,3.043262630809201,1,0.825933446552154,3.043262630809201,157.0,157.0,164.0,164.0,138.0,138.0,151.0
Pipeline_248,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d1', 'ResNet101_2d2']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.38,0.852833923592469,1.0707996686431036,2.7982442737734097,0.8486150858111681,1.1120718936657616,2.8380697685252545,0,0.852833923592469,2.7982442737734097,93.0,93.0,66.0,66.0,98.0,98.0,82.0
Pipeline_249,XGBoost,"['Area', 'y', 'wifi_hk', 'POI_density', 'Num_class', 'Class_diversity', 'SES_Walk500', 'PLG_Walk500', 'CPO_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",0.72,0.8099200788168994,1.3089258704915747,3.180166728975964,0.8173828588536773,1.2850221738628576,3.1171129389675847,1,0.8173828588536773,3.1171129389675847,175.0,175.0,179.0,179.0,161.0,161.0,170.0
Pipeline_250,LightGBM,"['Area', 'x', 'y', 'POI_density', 'Class_diversity', 'building1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.16,0.779506143507176,1.603882003799065,3.4251533058543724,0.7991909233436545,1.6011284694503056,3.2686877667126284,1,0.7991909233436545,3.2686877667126284,199.0,197.0,223.0,223.0,193.0,191.0,207.5
Pipeline_251,Extra Tree,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'bootstrap': False, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",1.6,0.8500943636786858,1.0692410350031296,2.8241694394146557,0.8465253969373745,1.1691234478157342,2.857590724075647,0,0.8500943636786858,2.8241694394146557,112.0,112.0,85.0,85.0,106.0,106.0,95.5
Pipeline_252,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_2d1', 'ResNet101_2d2']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",11.49,0.8550108191905516,1.0944400664071574,2.777471211041823,0.8430127853039737,1.1180783886572982,2.890106921906119,0,0.8550108191905516,2.777471211041823,66.0,66.0,43.0,43.0,112.0,112.0,77.5
Pipeline_253,XGBoost,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'learning_rate': 0.1, 'max_depth': 11, 'min_child_weight': 2, 'n_estimators': 47, 'objective': 'reg:squarederror', 'subsample': 0.30000000000000004}",1.34,0.8300407691717404,1.3045405126048135,3.007143455247397,0.8146618937335286,1.306973695789684,3.1402493085488272,0,0.8300407691717404,3.007143455247397,146.0,146.0,128.0,128.0,172.0,172.0,150.0
Pipeline_254,LightGBM,"['Area', 'x', 'y', 'POI_density', 'building1000', 'NDBI1000']","{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 109, 'num_leaves': 36, 'verbose': -1}",0.3,0.7731764664467464,1.8112321334298729,3.4739680820742502,0.7998909389337818,1.581211266837405,3.262985509596251,1,0.7998909389337818,3.262985509596251,195.0,195.0,233.0,233.0,188.0,188.0,210.5
Pipeline_255,Random Forest,"['CCL', 'Floor', 'Area', 'x', 'y', 'Longitude', 'Latitude', 'wifi_hk', 'POI_density', 'Num_class', 'Num_type', 'Class_diversity', 'Type_diversity', 'MAL_Walk500', 'SMK_Walk500', 'KDG_Walk500', 'PRS_Walk500', 'SES_Walk500', 'PAR_Walk500', 'PLG_Walk500', 'RGD_Walk500', 'BUS_Walk500', 'MIN_Walk500', 'CPO_Walk500', 'MTA_Walk500', 'sky1000', 'building1000', 'vegetation1000', 'NDVI1000', 'NDWI1000', 'NDBI1000', 'ResNet101_3d1', 'ResNet101_3d2', 'ResNet101_3d3']","{'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 110}",10.05,0.8473886676298316,1.110882226118715,2.849542639864364,0.842011910290358,1.1412323098265034,2.899305250367063,0,0.8473886676298316,2.849542639864364,120.0,120.0,102.0,102.0,114.0,114.0,108.0
Pipeline_256,Random Forest,"['Area', 'y', 'Latitude', 'POI_density', 'Num_type', 'Class_diversity', 'sky1000', 'building1000', 'NDWI1000', 'NDBI1000']","{'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 79}",29.37,0.8457244794884631,1.1080188879457944,2.8650372854839845,0.8493976112141932,1.116776952504369,2.830725116275532,1,0.8493976112141932,2.830725116275532,116.0,116.0,106.0,106.0,96.0,96.0,101.0
